-2.56,-0.18,-1.1,-0.13,0.89,-0.37,-10.62,-9.35,31.6,1699018250598
-2.62,-1.04,-0.43,-0.13,0.89,-0.38,-10.62,-9.35,31.6,1699018250598
-2.62,-1.46,0.0,-0.13,0.89,-0.38,-10.62,-9.35,31.6,1699018250599
-2.69,-1.4,0.18,-0.12,0.89,-0.38,-10.62,-9.35,31.6,1699018250599
-2.93,-1.4,0.24,-0.12,0.89,-0.38,-10.62,-9.35,31.6,1699018250601
-2.81,-1.46,0.06,-0.12,0.89,-0.38,-10.62,-9.35,31.6,1699018250602
-2.2,-1.53,-0.49,-0.12,0.89,-0.38,-10.77,-9.22,31.49,1699018250602
-1.71,-1.34,-0.79,-0.12,0.88,-0.37,-10.77,-9.22,31.49,1699018250603
-1.77,-1.4,-1.04,-0.12,0.88,-0.37,-10.77,-9.22,31.49,1699018250603
-1.83,-1.4,-1.16,-0.11,0.9,-0.39,-10.77,-9.22,31.49,1699018250604
-1.71,-1.65,-1.22,-0.11,0.89,-0.38,-10.77,-9.22,31.49,1699018250604
-1.04,-1.53,-0.61,-0.1,0.9,-0.38,-9.73,-9.13,30.44,1699018250605
-1.77,-1.95,-0.31,-0.11,0.89,-0.38,-9.73,-9.13,30.44,1699018250605
-1.46,-1.89,-0.43,-0.11,0.89,-0.38,-9.73,-9.13,30.44,1699018250606
-1.28,-1.53,-0.43,-0.1,0.9,-0.38,-9.73,-9.13,30.44,1699018250606
-0.98,-1.34,-0.55,-0.11,0.9,-0.38,-9.73,-9.13,30.44,1699018250607
-0.73,-1.53,-0.49,-0.1,0.9,-0.38,-9.73,-9.13,30.44,1699018250607
-0.55,-1.65,-0.43,-0.1,0.9,-0.38,-10.52,-9.22,30.97,1699018250608
-0.85,-1.53,-0.31,-0.1,0.89,-0.38,-10.52,-9.22,30.97,1699018250608
-1.28,-0.85,-0.55,-0.09,0.9,-0.38,-10.52,-9.22,30.97,1699018250609
-0.92,-0.61,-1.1,-0.09,0.9,-0.38,-10.52,-9.22,30.97,1699018250609
-0.55,0.06,-1.28,-0.09,0.9,-0.37,-10.52,-9.22,30.97,1699018250610
-0.98,0.67,-0.98,-0.08,0.9,-0.37,-10.52,-9.22,30.97,1699018250610
-2.26,1.04,0.0,-0.09,0.91,-0.38,-10.38,-9.23,32.25,1699018250610
-3.11,1.22,0.31,-0.1,0.9,-0.39,-10.38,-9.23,32.25,1699018250611
-2.93,1.65,0.0,-0.1,0.9,-0.39,-10.38,-9.23,32.25,1699018250612
-2.93,1.83,0.06,-0.1,0.89,-0.38,-10.38,-9.23,32.25,1699018250612
-2.62,1.53,0.37,-0.1,0.9,-0.38,-10.38,-9.23,32.25,1699018250613
-1.83,1.28,0.06,-0.1,0.89,-0.38,-10.38,-9.23,32.25,1699018250613
-1.04,1.59,-0.31,-0.1,0.89,-0.38,-9.83,-8.7,31.58,1699018250614
-0.98,2.14,-0.12,-0.1,0.89,-0.38,-9.83,-8.7,31.58,1699018250614
-1.46,2.56,0.0,-0.11,0.9,-0.39,-9.83,-8.7,31.58,1699018250615
-1.28,2.44,-0.24,-0.11,0.89,-0.39,-9.83,-8.7,31.58,1699018250615
-1.1,1.83,0.0,-0.12,0.89,-0.4,-9.83,-8.7,31.58,1699018250616
-0.92,1.04,0.24,-0.12,0.89,-0.4,-9.83,-8.7,31.58,1699018250616
-0.37,0.67,0.37,-0.12,0.89,-0.4,-10.3,-9.25,31.31,1699018250617
0.18,0.49,0.06,-0.12,0.89,-0.4,-10.3,-9.25,31.31,1699018250618
0.79,0.12,-0.18,-0.11,0.88,-0.39,-10.3,-9.25,31.31,1699018250619
1.04,-0.06,0.37,-0.1,0.89,-0.38,-10.3,-9.25,31.31,1699018250619
1.04,-0.31,1.46,-0.11,0.9,-0.38,-10.3,-9.25,31.31,1699018250620
1.34,-0.67,1.65,-0.12,0.9,-0.38,-10.3,-9.25,31.31,1699018250620
1.4,-1.04,1.46,-0.11,0.9,-0.37,-10.22,-8.37,31.41,1699018250621
1.16,-1.53,1.4,-0.12,0.9,-0.37,-10.22,-8.37,31.41,1699018250621
0.98,-1.53,1.34,-0.12,0.9,-0.37,-10.22,-8.37,31.41,1699018250622
0.92,-1.46,1.16,-0.11,0.9,-0.37,-10.22,-8.37,31.41,1699018250622
0.43,-1.4,0.85,-0.11,0.9,-0.37,-10.22,-8.37,31.41,1699018250623
-0.18,-1.65,0.98,-0.1,0.9,-0.37,-10.22,-8.8,30.63,1699018250623
-0.55,-1.83,1.16,-0.11,0.9,-0.37,-10.27,-8.8,30.63,1699018250624
-1.04,-1.77,1.65,-0.11,0.9,-0.38,-10.27,-8.8,30.63,1699018250624
-1.04,-1.71,1.89,-0.11,0.9,-0.38,-10.27,-8.8,30.63,1699018250625
-0.73,-1.89,2.14,-0.11,0.9,-0.38,-10.27,-8.8,30.63,1699018250625
0.0,-2.14,2.2,-0.11,0.9,-0.37,-10.27,-8.8,30.63,1699018250626
0.31,-2.44,2.01,-0.11,0.9,-0.37,-10.31,-9.33,31.53,1699018250626
0.24,-2.2,1.65,-0.11,0.9,-0.37,-10.31,-9.33,31.53,1699018250627
0.12,-1.77,1.16,-0.11,0.9,-0.37,-10.31,-9.33,31.53,1699018250627
0.24,-1.28,0.85,-0.11,0.9,-0.37,-10.31,-9.33,31.53,1699018250627
0.06,-0.85,0.61,-0.1,0.9,-0.37,-10.31,-9.33,31.53,1699018250628
-0.43,-0.92,0.79,-0.11,0.9,-0.37,-10.31,-9.33,31.53,1699018250629
-0.85,-1.04,1.04,-0.11,0.9,-0.37,-10.03,-9.18,30.8,1699018250629
-1.28,-1.04,1.22,-0.11,0.89,-0.37,-10.03,-9.18,30.8,1699018250630
-1.34,-1.04,1.28,-0.11,0.9,-0.37,-10.03,-9.18,30.8,1699018250631
-1.16,-0.98,1.46,-0.12,0.9,-0.37,-10.03,-9.18,30.8,1699018250631
-0.85,-0.43,0.67,-0.12,0.9,-0.37,-10.03,-9.18,30.8,1699018250632
-0.85,0.37,-0.06,-0.12,0.9,-0.37,-10.03,-9.18,30.8,1699018250632
-0.92,0.55,-0.55,-0.12,0.9,-0.37,-10.16,-8.83,31.18,1699018250633
-1.16,0.12,-0.79,-0.12,0.9,-0.38,-10.16,-8.83,31.18,1699018250633
-1.65,-0.31,-0.92,-0.12,0.89,-0.38,-10.16,-8.83,31.18,1699018250634
-2.01,-0.61,-0.55,-0.11,0.89,-0.39,-10.16,-8.83,31.18,1699018250634
-1.71,-0.73,-0.24,-0.11,0.89,-0.38,-10.16,-8.83,31.18,1699018250635
-1.28,-0.73,0.31,-0.1,0.89,-0.38,-10.16,-8.83,31.18,1699018250635
-1.1,-1.16,0.49,-0.1,0.9,-0.38,-10.33,-9.08,31.62,1699018250635
-0.67,-1.46,-0.06,-0.1,0.9,-0.37,-10.33,-9.08,31.62,1699018250636
-0.24,-0.79,-0.67,-0.09,0.9,-0.38,-10.33,-9.08,31.62,1699018250636
0.12,0.0,-0.98,-0.09,0.9,-0.37,-10.33,-9.08,31.62,1699018250637
0.18,0.92,-0.67,-0.08,0.9,-0.37,-10.33,-9.08,31.62,1699018250637
-0.31,1.4,-0.06,-0.09,0.91,-0.37,-10.33,-9.08,31.62,1699018250638
-1.04,1.28,0.24,-0.09,0.91,-0.38,-10.38,-9.07,31.59,1699018250638
-1.28,1.65,-0.06,-0.09,0.9,-0.38,-10.38,-9.07,31.59,1699018250639
-1.46,1.77,-0.24,-0.09,0.9,-0.38,-10.38,-9.07,31.59,1699018250639
-2.01,1.65,-0.18,-0.09,0.9,-0.38,-10.38,-9.07,31.59,1699018250640
-2.08,1.71,-0.18,-0.09,0.9,-0.38,-10.38,-9.07,31.59,1699018250640
-1.95,2.44,-0.61,-0.09,0.89,-0.38,-10.38,-9.07,31.59,1699018250641
-1.71,2.81,-0.55,-0.09,0.89,-0.39,-10.02,-9.03,31.8,1699018250641
-1.53,3.17,-0.37,-0.1,0.89,-0.39,-10.02,-9.03,31.8,1699018250641
-1.16,3.17,-0.12,-0.1,0.89,-0.39,-10.02,-9.03,31.8,1699018250642
-0.73,2.5,0.12,-0.11,0.89,-0.39,-10.02,-9.03,31.8,1699018250642
-0.49,1.77,0.67,-0.11,0.89,-0.4,-10.02,-9.03,31.8,1699018250643
-0.37,1.1,1.28,-0.11,0.89,-0.39,-10.49,-9.12,32.34,1699018250643
-0.12,0.18,1.46,-0.11,0.9,-0.39,-10.49,-9.12,32.34,1699018250644
0.24,-0.24,1.71,-0.11,0.89,-0.38,-10.49,-9.12,32.34,1699018250644
0.37,-0.12,1.77,-0.11,0.9,-0.37,-10.49,-9.12,32.34,1699018250645
0.24,0.18,1.65,-0.11,0.9,-0.37,-10.49,-9.12,32.34,1699018250645
0.18,0.31,1.4,-0.12,0.9,-0.37,-10.49,-9.12,32.34,1699018250646
-0.12,0.31,0.98,-0.12,0.9,-0.37,-9.92,-9.17,31.56,1699018250646
-0.37,0.12,0.55,-0.12,0.9,-0.37,-9.92,-9.17,31.56,1699018250647
-1.16,0.0,0.31,-0.11,0.9,-0.37,-9.92,-9.17,31.56,1699018250647
-1.53,-0.49,0.0,-0.1,0.89,-0.38,-9.92,-9.17,31.56,1699018250648
-1.77,-0.79,0.06,-0.1,0.89,-0.39,-9.92,-9.17,31.56,1699018250648
-1.71,-0.79,0.43,-0.1,0.9,-0.39,-9.92,-9.17,31.56,1699018250649
-1.04,-0.61,1.1,-0.1,0.9,-0.38,-10.25,-9.01,30.64,1699018250649
-0.24,-0.85,1.34,-0.1,0.9,-0.38,-10.25,-9.01,30.64,1699018250650
0.12,-0.85,1.59,-0.1,0.9,-0.37,-10.25,-9.01,30.64,1699018250650
-0.06,-0.61,1.53,-0.1,0.9,-0.37,-10.25,-9.01,30.64,1699018250651
-0.37,-0.49,1.4,-0.1,0.9,-0.37,-10.25,-9.01,30.64,1699018250651
-0.31,-0.12,1.4,-0.1,0.9,-0.37,-10.25,-9.01,30.64,1699018250652
-0.37,-0.24,1.28,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250652
-0.73,0.12,1.16,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250652
-1.1,0.43,0.92,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250653
-1.34,0.79,0.79,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250653
-1.04,0.98,0.67,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250654
-0.55,1.28,0.49,-0.1,0.9,-0.37,-9.63,-8.74,31.38,1699018250654
-0.92,1.71,0.43,-0.11,0.9,-0.37,-10.14,-8.47,31.59,1699018250655
-1.28,2.01,0.37,-0.11,0.9,-0.37,-10.14,-8.47,31.59,1699018250655
-1.4,2.2,0.06,-0.1,0.9,-0.37,-10.14,-8.47,31.59,1699018250656
-1.77,1.65,0.18,-0.1,0.9,-0.38,-10.14,-8.47,31.59,1699018250656
-2.01,1.22,0.12,-0.1,0.9,-0.39,-10.14,-8.47,31.59,1699018250656
-1.71,0.73,0.31,-0.1,0.9,-0.39,-10.14,-8.47,31.59,1699018250657
-1.04,0.61,0.98,-0.1,0.9,-0.38,-9.46,-9.03,31.38,1699018250657
-0.79,0.92,1.4,-0.1,0.9,-0.38,-9.46,-9.03,31.38,1699018250658
-0.92,1.46,1.28,-0.1,0.9,-0.38,-9.46,-9.03,31.38,1699018250658
-0.73,1.95,0.92,-0.1,0.9,-0.37,-9.46,-9.03,31.38,1699018250659
-0.67,2.26,0.79,-0.1,0.9,-0.37,-9.46,-9.03,31.38,1699018250659
-0.67,2.62,0.73,-0.11,0.9,-0.38,-9.46,-9.03,31.38,1699018250660
-1.1,2.81,0.67,-0.11,0.9,-0.38,-10.46,-9.22,30.63,1699018250660
-0.73,2.56,0.43,-0.11,0.89,-0.38,-10.46,-9.22,30.63,1699018250661
-0.18,2.08,0.67,-0.11,0.9,-0.38,-10.46,-9.22,30.63,1699018250661
-0.06,1.4,1.22,-0.11,0.9,-0.38,-10.46,-9.22,30.63,1699018250661
-0.49,0.92,1.22,-0.11,0.9,-0.37,-10.46,-9.22,30.63,1699018250662
-0.37,0.85,0.92,-0.11,0.9,-0.37,-10.46,-9.22,30.63,1699018250662
-0.55,0.92,0.92,-0.11,0.9,-0.37,-10.23,-8.95,30.33,1699018250663
-1.1,1.04,0.73,-0.11,0.9,-0.37,-10.23,-8.95,30.33,1699018250663
-1.34,1.46,0.24,-0.11,0.9,-0.38,-10.23,-8.95,30.33,1699018250664
-1.4,1.77,0.24,-0.11,0.89,-0.38,-10.23,-8.95,30.33,1699018250664
-1.1,1.95,0.31,-0.11,0.89,-0.38,-10.23,-8.95,30.33,1699018250665
-0.61,1.4,0.73,-0.11,0.9,-0.38,-10.23,-8.95,30.33,1699018250665
-0.18,0.43,1.1,-0.11,0.9,-0.37,-9.95,-9.17,31.2,1699018250666
-0.12,-0.12,1.4,-0.11,0.9,-0.37,-9.95,-9.17,31.2,1699018250666
-0.37,0.0,1.34,-0.1,0.9,-0.37,-9.95,-9.17,31.2,1699018250666
-0.73,0.31,1.28,-0.1,0.9,-0.37,-9.95,-9.17,31.2,1699018250667
-1.16,0.67,1.34,-0.1,0.9,-0.37,-9.95,-9.17,31.2,1699018250667
-1.04,0.79,1.28,-0.1,0.9,-0.37,-9.79,-9.19,31.74,1699018250668
-0.73,1.16,1.4,-0.1,0.9,-0.37,-9.79,-9.19,31.74,1699018250668
-0.79,1.83,1.46,-0.11,0.9,-0.37,-9.79,-9.19,31.74,1699018250669
-1.22,2.08,1.46,-0.11,0.9,-0.36,-9.79,-9.19,31.74,1699018250669
-1.65,2.2,1.22,-0.11,0.9,-0.37,-9.79,-9.19,31.74,1699018250670
-1.95,2.08,1.04,-0.11,0.9,-0.37,-9.79,-9.19,31.74,1699018250670
-2.38,2.14,0.73,-0.11,0.9,-0.37,-9.7,-8.63,32.13,1699018250670
-2.38,2.26,0.18,-0.11,0.9,-0.37,-9.7,-8.63,32.13,1699018250671
-1.89,2.56,-0.06,-0.11,0.9,-0.37,-9.7,-8.63,32.13,1699018250671
-1.77,2.26,0.06,-0.11,0.9,-0.37,-9.7,-8.63,32.13,1699018250672
-1.83,1.83,0.31,-0.11,0.9,-0.38,-9.7,-8.63,32.13,1699018250678
-1.89,1.59,0.43,-0.11,0.89,-0.38,-9.7,-8.63,32.13,1699018250686
-2.14,1.22,0.85,-0.11,0.89,-0.38,-10.02,-8.45,31.8,1699018250695
-2.44,1.1,1.16,-0.12,0.89,-0.38,-10.02,-8.45,31.8,1699018250703
-2.32,0.79,1.04,-0.12,0.89,-0.38,-10.02,-8.45,31.8,1699018250712
-1.77,0.85,0.73,-0.12,0.89,-0.39,-10.02,-8.45,31.8,1699018250720
-1.1,0.73,0.37,-0.11,0.89,-0.38,-10.02,-8.45,31.8,1699018250729
-0.55,0.49,0.31,-0.11,0.89,-0.38,-10.02,-8.45,31.8,1699018250737
-0.06,0.43,0.24,-0.11,0.9,-0.38,-9.92,-9.03,31.76,1699018250746
0.06,0.37,0.37,-0.1,0.9,-0.38,-9.92,-9.03,31.76,1699018250754
0.0,0.06,0.49,-0.11,0.9,-0.38,-9.92,-9.03,31.76,1699018250763
-0.18,0.0,0.92,-0.1,0.9,-0.38,-9.92,-9.03,31.76,1699018250771
-0.67,0.0,1.34,-0.11,0.9,-0.38,-9.92,-9.03,31.76,1699018250779
-1.22,0.12,1.28,-0.11,0.9,-0.38,-9.92,-9.03,31.76,1699018250788
-1.28,0.31,1.16,-0.11,0.9,-0.38,-9.89,-9.11,31.84,1699018250796
-1.4,0.55,1.04,-0.11,0.9,-0.37,-9.89,-9.11,31.84,1699018250805
-1.28,0.73,0.73,-0.11,0.9,-0.37,-9.89,-9.11,31.84,1699018250813
-1.28,0.98,0.55,-0.11,0.9,-0.37,-9.89,-9.11,31.84,1699018250822
-1.22,0.73,0.61,-0.11,0.9,-0.38,-9.89,-9.11,31.84,1699018250830
-0.98,0.37,0.79,-0.1,0.9,-0.38,-9.89,-9.11,31.84,1699018250839
-0.73,0.12,1.22,-0.1,0.9,-0.38,-10.1,-8.67,32.34,1699018250847
-0.37,0.0,1.46,-0.11,0.9,-0.37,-10.1,-8.67,32.34,1699018250855
-0.37,-0.06,1.53,-0.11,0.9,-0.37,-10.1,-8.67,32.34,1699018250864
-0.67,0.18,1.46,-0.12,0.9,-0.37,-10.1,-8.67,32.34,1699018250873
-1.04,0.73,0.85,-0.12,0.9,-0.37,-10.1,-8.67,32.34,1699018250881
-0.98,1.16,0.49,-0.12,0.9,-0.37,-10.1,-8.67,32.34,1699018250890
-1.04,1.1,0.31,-0.11,0.9,-0.37,-9.88,-9.12,32.46,1699018250898
-1.59,0.61,0.43,-0.12,0.9,-0.37,-9.88,-9.12,32.46,1699018250907
-1.65,0.12,0.61,-0.12,0.9,-0.38,-9.88,-9.12,32.46,1699018250915
-1.46,-0.18,0.31,-0.11,0.9,-0.37,-9.88,-9.12,32.46,1699018250924
-0.98,-0.12,0.24,-0.1,0.9,-0.37,-9.88,-9.12,32.46,1699018250933
-0.79,-0.06,0.31,-0.11,0.9,-0.37,-9.88,-9.12,32.46,1699018250941
-0.98,15.56,0.0,-0.11,0.9,-0.37,-10.9,-8.47,32.2,1699018250950
-1.4,0.92,-0.06,-0.11,0.9,-0.37,-10.9,-8.47,32.2,1699018250960
-1.53,1.16,-0.12,-0.11,0.9,-0.38,-10.9,-8.47,32.2,1699018250968
-1.71,1.04,-0.06,-0.11,0.89,-0.38,-10.9,-8.47,32.2,1699018250977
-1.53,0.73,0.06,-0.1,0.89,-0.37,-10.9,-8.47,32.2,1699018250985
-1.65,0.43,0.73,-0.1,0.9,-0.38,-10.35,-8.79,31.42,1699018250994
-1.77,0.49,0.67,-0.11,0.9,-0.38,-10.35,-8.79,31.42,1699018251002
-1.53,0.85,0.49,-0.1,0.89,-0.38,-10.35,-8.79,31.42,1699018251011
-0.98,0.79,0.49,-0.1,0.89,-0.38,-10.35,-8.79,31.42,1699018251019
-1.04,0.49,0.85,-0.1,0.89,-0.38,-10.35,-8.79,31.42,1699018251028
-1.22,0.49,0.85,-0.11,0.89,-0.38,-10.35,-8.79,31.42,1699018251036
-1.53,0.92,0.55,-0.11,0.89,-0.38,-10.29,-8.72,32.2,1699018251044
-1.46,1.34,0.49,-0.11,0.89,-0.38,-10.29,-8.72,32.2,1699018251053
-0.98,1.1,0.49,-0.11,0.89,-0.38,-10.29,-8.72,32.2,1699018251062
-0.55,0.49,0.85,-0.11,0.9,-0.37,-10.29,-8.72,32.2,1699018251070
-0.18,-0.31,1.04,-0.11,0.9,-0.37,-10.29,-8.72,32.2,1699018251079
-0.12,-0.37,0.73,-0.11,0.9,-0.37,-10.29,-8.72,32.2,1699018251087
-0.37,0.24,0.73,-0.1,0.91,-0.36,-10.82,-9.56,32.24,1699018251096
-0.85,0.79,0.79,-0.1,0.91,-0.36,-10.82,-9.56,32.24,1699018251104
-1.65,1.04,0.55,-0.11,0.91,-0.37,-10.82,-9.56,32.24,1699018251113
-2.38,1.1,0.06,-0.11,0.9,-0.37,-10.82,-9.56,32.24,1699018251121
-2.75,1.53,-0.31,-0.11,0.9,-0.38,-10.82,-9.56,32.24,1699018251130
-2.69,1.77,-0.61,-0.11,0.9,-0.38,-10.82,-9.56,32.24,1699018251138
-2.56,1.89,-0.49,-0.11,0.89,-0.38,-9.81,-8.86,31.6,1699018251148
-2.38,1.53,-0.55,-0.11,0.89,-0.38,-9.81,-8.86,31.6,1699018251156
-2.32,0.92,-0.12,-0.11,0.89,-0.39,-9.81,-8.86,31.6,1699018251165
-1.89,0.31,0.18,-0.11,0.89,-0.38,-9.81,-8.86,31.6,1699018251173
-1.28,-0.06,0.55,-0.11,0.89,-0.38,-9.81,-8.86,31.6,1699018251182
-0.79,-0.24,0.61,-0.1,0.9,-0.38,-9.81,-8.86,31.6,1699018251190
-0.67,0.18,0.67,-0.1,0.89,-0.38,-10.3,-8.74,32.19,1699018251199
-0.73,0.31,0.73,-0.09,0.89,-0.38,-10.3,-8.74,32.19,1699018251208
-1.1,-0.24,0.37,-0.1,0.91,-0.38,-10.3,-8.74,32.19,1699018251217
-1.4,0.0,0.61,-0.09,0.9,-0.38,-10.3,-8.74,32.19,1699018251225
-1.28,1.04,0.85,-0.09,0.9,-0.37,-10.3,-8.74,32.19,1699018251233
-1.77,1.28,0.92,-0.09,0.91,-0.37,-10.63,-8.94,32.45,1699018251242
-1.83,1.89,0.79,-0.09,0.9,-0.37,-10.63,-8.94,32.45,1699018251250
-1.95,2.2,0.43,-0.09,0.9,-0.38,-10.63,-8.94,32.45,1699018251259
-2.08,2.2,0.43,-0.1,0.9,-0.38,-10.63,-8.94,32.45,1699018251267
-1.65,2.32,0.61,-0.1,0.89,-0.38,-10.63,-8.94,32.45,1699018251275
-1.34,2.14,1.04,-0.1,0.9,-0.38,-10.63,-8.94,32.45,1699018251284
-1.04,2.14,0.79,-0.1,0.9,-0.38,-9.94,-8.83,31.54,1699018251293
-1.22,2.01,0.55,-0.1,0.9,-0.37,-9.94,-8.83,31.54,1699018251302
-1.59,2.26,0.55,-0.1,0.9,-0.37,-9.94,-8.83,31.54,1699018251310
-2.08,2.75,0.73,-0.1,0.9,-0.37,-9.94,-8.83,31.54,1699018251318
-2.44,2.87,0.55,-0.11,0.9,-0.38,-9.94,-8.83,31.54,1699018251327
-2.69,3.05,0.24,-0.11,0.9,-0.38,-9.94,-8.83,31.54,1699018251336
-2.81,3.05,0.12,-0.11,0.89,-0.38,-9.56,-8.83,31.69,1699018251344
-2.5,2.75,0.18,-0.12,0.89,-0.39,-9.56,-8.83,31.69,1699018251353
-2.01,2.2,0.24,-0.12,0.89,-0.39,-9.56,-8.83,31.69,1699018251361
-1.46,1.89,0.43,-0.12,0.89,-0.39,-9.56,-8.83,31.69,1699018251370
-0.73,1.65,0.37,-0.11,0.89,-0.38,-9.56,-8.83,31.69,1699018251378
-0.24,1.59,0.67,-0.11,0.89,-0.37,-9.56,-8.83,31.69,1699018251387
-0.31,1.71,0.98,-0.12,0.9,-0.37,-10.52,-9.11,31.53,1699018251396
-1.04,1.71,0.73,-0.12,0.9,-0.37,-10.52,-9.11,31.53,1699018251405
-1.34,1.83,0.24,-0.12,0.9,-0.38,-10.52,-9.11,31.53,1699018251413
-1.53,1.83,0.0,-0.12,0.89,-0.38,-10.52,-9.11,31.53,1699018251422
-1.71,1.59,-0.06,-0.12,0.89,-0.38,-10.52,-9.11,31.53,1699018251430
-1.71,1.28,0.06,-0.12,0.89,-0.38,-10.52,-9.11,31.53,1699018251438
-1.4,0.85,0.37,-0.11,0.89,-0.38,-10.57,-9.47,32.18,1699018251447
-0.98,0.43,0.49,-0.11,0.89,-0.38,-10.57,-9.47,32.18,1699018251455
-0.98,0.18,0.43,-0.11,0.9,-0.38,-10.57,-9.47,32.18,1699018251464
-0.98,0.18,0.61,-0.11,0.9,-0.38,-10.57,-9.47,32.18,1699018251472
